Parent Title,Parent URL,Sub-Link Title,Sub-Link URL
Slack Workspace Creation and Management,https://trailhead.salesforce.com/en/content/learn/modules/slack-workspace-creation-and-management,Simplify Your Workspace Creation Request Process,https://trailhead.salesforce.com/content/learn/modules/slack-workspace-creation-and-management/simplify-your-workspace-creation-request-process
Slack Workspace Creation and Management,https://trailhead.salesforce.com/en/content/learn/modules/slack-workspace-creation-and-management,Incomplete,https://trailhead.salesforce.com/content/learn/modules/slack-workspace-creation-and-management/simplify-your-workspace-creation-request-process
Slack Workspace Creation and Management,https://trailhead.salesforce.com/en/content/learn/modules/slack-workspace-creation-and-management,Set Your Workspace Visibility and Access,https://trailhead.salesforce.com/content/learn/modules/slack-workspace-creation-and-management/set-your-workspace-visibility-and-access
Slack Workspace Creation and Management,https://trailhead.salesforce.com/en/content/learn/modules/slack-workspace-creation-and-management,Incomplete,https://trailhead.salesforce.com/content/learn/modules/slack-workspace-creation-and-management/set-your-workspace-visibility-and-access
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Start,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/meet-the-slack-first-it-service-desk
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Meet the Slack-First IT Service Desk,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/meet-the-slack-first-it-service-desk
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/meet-the-slack-first-it-service-desk
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Empower Employees with Self-Service in Slack,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/empower-employees-with-self-service-in-slack
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/empower-employees-with-self-service-in-slack
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Maximize Your IT Team with AI and Swarming,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/maximize-your-it-team-with-ai-and-swarming
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/maximize-your-it-team-with-ai-and-swarming
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Fast-Track Slack Setup with Salesforce Go,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/fast-track-slack-setup-with-salesforce-go
Slack for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/slack-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/slack-for-agentforce-it-service/fast-track-slack-setup-with-salesforce-go
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Start,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/get-started-with-the-agentic-enterprise
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Get Started with the Agentic Enterprise,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/get-started-with-the-agentic-enterprise
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/get-started-with-the-agentic-enterprise
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Accelerate Core Service Management Workflows with Agentforce,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/accelerate-core-service-management-workflows-with-agentforce
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/accelerate-core-service-management-workflows-with-agentforce
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Experience the Agentic Enterprise,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/experience-the-agentic-enterprise
AI for Agentforce IT Service,https://trailhead.salesforce.com/en/content/learn/modules/ai-for-agentforce-it-service,Incomplete,https://trailhead.salesforce.com/content/learn/modules/ai-for-agentforce-it-service/experience-the-agentic-enterprise
Setup with Agentforce: Quick Look,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-setup-quick-look,Start,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-setup-quick-look/get-to-know-setup-with-agentforce
Setup with Agentforce: Quick Look,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-setup-quick-look,Get to Know Setup with Agentforce,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-setup-quick-look/get-to-know-setup-with-agentforce
Setup with Agentforce: Quick Look,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-setup-quick-look,Incomplete,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-setup-quick-look/get-to-know-setup-with-agentforce
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Start,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/explore-agentforce-for-life-sciences
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Explore Agentforce for Life Sciences,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/explore-agentforce-for-life-sciences
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Incomplete,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/explore-agentforce-for-life-sciences
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Power Up Clinical Operations,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/power-up-clinical-operations
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Incomplete,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/power-up-clinical-operations
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Enhance Patient Services,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/enhance-patient-services
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Incomplete,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/enhance-patient-services
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Boost Customer Engagement,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/boost-customer-engagement
Agentforce for Life Sciences,https://trailhead.salesforce.com/en/content/learn/modules/agentforce-for-life-sciences-cloud,Incomplete,https://trailhead.salesforce.com/content/learn/modules/agentforce-for-life-sciences-cloud/boost-customer-engagement
Data Management Across Tableau Products,https://trailhead.salesforce.com/en/content/learn/modules/data-management-across-tableau-products,Start,https://trailhead.salesforce.com/content/learn/modules/data-management-across-tableau-products/create-cross-platform-data-consistency-in-tableau
Data Management Across Tableau Products,https://trailhead.salesforce.com/en/content/learn/modules/data-management-across-tableau-products,Create Cross-Platform Data Consistency in Tableau,https://trailhead.salesforce.com/content/learn/modules/data-management-across-tableau-products/create-cross-platform-data-consistency-in-tableau
Data Management Across Tableau Products,https://trailhead.salesforce.com/en/content/learn/modules/data-management-across-tableau-products,Incomplete,https://trailhead.salesforce.com/content/learn/modules/data-management-across-tableau-products/create-cross-platform-data-consistency-in-tableau
Data Management Across Tableau Products,https://trailhead.salesforce.com/en/content/learn/modules/data-management-across-tableau-products,Connect to Semantic Models,https://trailhead.salesforce.com/content/learn/modules/data-management-across-tableau-products/connect-to-semantic-models
Data Management Across Tableau Products,https://trailhead.salesforce.com/en/content/learn/modules/data-management-across-tableau-products,Incomplete,https://trailhead.salesforce.com/content/learn/modules/data-management-across-tableau-products/connect-to-semantic-models
